"Disclaimer - Users of this site acknowledge that the information contained in these files is a guide for informational purposes only, and is not to be considered as a substitute for the professional judgment of the physician, pharmacist, or any other health care professional providing services to a member, or to contradict any applicable laws and procedures.",,,,,,,,,,,,,,,,,,,,
AHFS CODE,AHFS DESCRIPTION,CHEMICAL NAME,DOSAGE FORM,STRENGTH,ITEM NAME,DIN,MANUFACTURER,AB,BC,MB,NB,NF,NS,NT,NU,ON,PE,QC,SK,YT
68:36.08,ANTITHYROID AGENTS,METHIMAZOLE,TAB,10MG,MAR-METHIMAZOLE 10MG TAB,02480115,MAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
68:36.08,ANTITHYROID AGENTS,METHIMAZOLE,TAB,5MG,JAMP METHIMAZOLE 5MG TAB,02490625,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
68:36.08,ANTITHYROID AGENTS,METHIMAZOLE,TAB,5MG,MAR-METHIMAZOLE 5MG TAB,02480107,MAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
68:36.08,ANTITHYROID AGENTS,METHIMAZOLE,TAB,5MG,TAPAZOLE 5MG TAB,00015741,EOL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
68:36.08,ANTITHYROID AGENTS,THIAMAZOLE,TAB,10MG,TAPAZOLE 10MG TAB,02296039,EOL,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
68:36.08,ANTITHYROID AGENTS,PROPYLTHIOURACIL,TAB,50MG,HALYCIL 50MG TAB,02521059,HAW,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
68:36.08,ANTITHYROID AGENTS,PROPYLTHIOURACIL,TAB,50MG,PROPYLTHIOURACIL 50MG TAB,02523019,PHE,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
68:40.00,LEPTINS,METRELEPTIN,INJ,11.3MG,MYALEPTA 11.3MG/VIAL INJ,02544571,CHF,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use
68:40.00,LEPTINS,METRELEPTIN,INJ,3MG,MYALEPTA 3MG/VIAL INJ,02544555,CHF,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use
68:40.00,LEPTINS,METRELEPTIN,INJ,5.8MG,MYALEPTA 5.8MG/VIAL INJ,02544563,CHF,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use
68:48.00,MELANOCORTIN RECEPTOR AGONISTS,SETMELANOTIDE ACETATE,INJ,10MG/ML,IMCIVREE 10MG/ML INJ,02537745,RHY,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use
72:00.00,LOCAL ANESTHETICS,LIDOCAINE HCL,O/L,2%,LIDODAN VISCOUS 2% SOL,01968823,ODN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
72:00.00,LOCAL ANESTHETICS,LIDOCAINE HCL,O/L,2%,XYLOCAINE VISCOUS 2% SOL,00001686,APA,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
76:00.00,OXYTOCICS,MIFEPRISTONE/MISOPROSTOL,TAB,200/0.2MG,MIFEGYMISO 200MG/0.2MG TAB,02444038,LIP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGY CANADA ALLERGEN EXT,02242713,ACA,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,POLYVALENT POLLENS ACARI,99101115,ALO,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Open Benefit,Not Determined,Not Determined
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGENIC EXT STAND CAT HAIR,02239410,GLI,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGENIC EXTRACT-STD MITE,02231325,SCI,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGENIC EXTRACTS FOR SUBCUTANEOUS IMMUNOTHERAPY,91500045,UNK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,120MCG,HONEY BEE VENOM 120MCG INJ,02226197,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,550MCG,HONEY BEE VENOM 550MCG INJ,02220075,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,120MCG,MIXED VESPID VENOM 120MCG,02226294,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,550MCG,MIXED VESPID VENOM 550MCG INJ,02221314,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,POLLINEX R 0.5ML INJ,00464988,BEN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,120MCG,YELLOW HORNET 100MCG INJ,02226251,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,550MCG,YELLOW HORNET VENOM 550MCG INJ,02220083,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,120MCG,VENOMIL YELLOW JACKET 120MCG,02226286,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,550MCG/ML,YELLOW JACKET VENOM 550MCG INJ,02220113,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,120MCG,VENOMIL WASP VENOM 120MCG INJ,02226219,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,550MCG,WASP VENOM PROTEIN 550MCG INJ,02220091,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,VENOM PROTEIN EXTRACT,INJ,120MCG,WHITE FACED HORNET 120MCG INJ,02226235,JUB,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGENIC EX - POLLENS (G),02247754,OMG,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGENIC EX - POLLENS (S),02247755,OMG,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,"CENTER-AL 20,000U INJ",00648922,ALK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,MONOVALENT NON-POLLEN INJ,02247757,OMG,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACT,TAB,100U,ORALAIR 100U TAB,02381885,SCI,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACT,TAB,300U,ORALAIR 300U TAB,02381893,SCI,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use,Limited Use
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGENIC EXT NON-POLLEN INJ,00299979,ALK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:02.00,ALLERGENIC EXTRACTS,ALLERGENIC EXTRACTS,INJ,,ALLERGENIC EXT POLLENS INJ,00299987,ALK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
80:12.00,VACCINES,ZOSTER VACCINE,INJ,50MCG/0.5M,SHINGRIX 50MCG/0.5ML INJ,02468425,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:00.00,SKIN & MUCOUS MEMBRANE AGENTS,HYDROCORTISONE,CR,2.50%,SDZ-HYDROCORTISONE 2.5% CR,02469421,SDZ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN PHOSPHATE,CR VAG,20MG/G,DALACIN 2% VAG CR,02060604,PFI,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,METRONIDAZOLE,GEL VAG,0.75%,NIDAGEL 0.75%,02125226,BSH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,METRONIDAZOLE-NYSTATIN,OVULE,500MG,FLAGYSTATIN 500MG/100000U OV,01926829,SAC,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN PHOSPHATE,LIQ,1%,CLINDAMYCIN 1% SOL,02483769,HIK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN PHOSPHATE,LIQ,1%,TARO-CLINDAMYCIN 1% SOL,02266938,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BENZOYL PEROXIDE-ERYTHROMYCIN,GEL,5/3%,BENZAMYCIN GEL,02225271,BSH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN-BENZOYL PEROXIDE,GEL,1/3%,CLINDOXYL ADV GEL,02382822,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN-BENZOYL PEROXIDE,GEL,1/5%,BENZACLIN TOPICAL GEL,02248472,BHC,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN-BENZOYL PEROXIDE,GEL,1/5%,CLINDAMYCIN-BENZOYL PEROXIDE,02440180,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN-BENZOYL PEROXIDE,GEL,1/5%,CLINDOXYL GEL,02243158,GSK,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,CLINDAMYCIN-BENZOYL PEROXIDE,GEL,1/5%,TARO-BENZOYL PEROXIDE/CLIND,02464519,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,TRETINOIN-CLINDAMYCIN,GEL,0.025/1.2%,BIACNA 0.025%/1.2% GEL,02359685,BSH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,ADAP-BENZOYL PEROXIDE-CLINDAM,GEL,0.15/3.1/1,CABTREO GEL,02550423,BSH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,METRONIDAZOLE,CR,1%,NORITATE 1% CR,02156091,BSH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,METRONIDAZOLE,GEL,0.75%,METROGEL 0.75% GEL,02092832,GAC,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,METRONIDAZOLE,GEL,1%,METROGEL 1% GEL,02297809,GAC,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN,OINT,500U/G,BACITIN 500U/G OINT,00584908,PED,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN,OINT,500U/G,BACITRACIN 500U/G OINT,02351714,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,FUSIDIC ACID,OINT,2%,FUCIDIN 2% OINT,00586676,LEO,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,FUSIDIC ACID,CR,2%,FUCIDIN 2% CR,00586668,LEO,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,FUSIDIC ACID,CR,2%,TARO-FUSIDIC ACID 2% CR,02528096,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Not Determined
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,MUPIROCIN,OINT,2%,TARO-MUPIROCIN 2% OINT,02279983,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN-POLYMYXIN B,OINT,,ANTIBIOTIC 10000/500U OINT,02304473,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN-POLYMYXIN B,OINT,,BACIMYXIN OINT,00876488,PMS,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN-POLYMYXIN B,OINT,,BIODERM 10.000-500U/G OINT,00621366,ODN,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN-POLYMYXIN B,OINT,,JAMPOLYCIN 10000/500IU OINT,02357569,JAP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN-POLYMYXIN B,OINT,,POLYDERM OINT,02181908,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN-POLYMYXIN B,OINT,,POLYSPORIN ANTIBIOTIC OINT,02237227,JAJ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,GRAMICIDIN D-POLYMYXIN B,CR,,POLYSPORIN ANTIBIOTIC CR,02230844,JAJ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,BACITRACIN-GRAM-POLYMYXIN,OINT,500/0.25MG,POLYSPORIN TRIPLE OINT,02237226,JAJ,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.04,SKIN&MUCOUS MEMBR-ANTIBACTERIA,FUSIDIC ACID-HYDROCORTISONE,CR,2/1%,FUCIDIN H CR,02238578,LEO,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.06,SKIN&MUCOUS MEMBR-ANTIVIRAL,ACYCLOVIR,CR,5%,ZOVIRAX 5% CR,02039524,BSH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.06,SKIN&MUCOUS MEMBR-ANTIVIRAL,ACYCLOVIR,OINT,5%,APO-ACYCLOVIR OINTMENT 5%,02477130,APX,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.06,SKIN&MUCOUS MEMBR-ANTIVIRAL,ACYCLOVIR,OINT,5%,TARO-ACYCLOVIR 5% OINT,02522306,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.06,SKIN&MUCOUS MEMBR-ANTIVIRAL,ACYCLOVIR,OINT,5%,ZOVIRAX 5% OINT,00569771,BSH,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.08,SKIN&MUCOUS MEMBR-ANTIFUNGAL,NYSTATIN,CR VAG,"10,000U/G","RATIO-NYSTATIN 100,000U VAG CR",02194163,TEP,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.08,SKIN&MUCOUS MEMBR-ANTIFUNGAL,CLOTRIMAZOLE,CR,2%,CLOTRIMAZOLE EXTERNAL 2% CR,02503360,TAR,Open Benefit,Not Determined,Open Benefit,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined,Not Determined
84:04.08,SKIN&MUCOUS MEMBR-ANTIFUNGAL,CLOTRIMAZOLE,CR VAG,1%,CANESTEN 1% VAG CR,02150891,BAY,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.08,SKIN&MUCOUS MEMBR-ANTIFUNGAL,CLOTRIMAZOLE,CR VAG,1%,CLOTRIMADERM 1% VAG CR,00812366,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.08,SKIN&MUCOUS MEMBR-ANTIFUNGAL,CLOTRIMAZOLE,CR VAG,2%,CANESTEN 2% VAG CR,02150905,BAY,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
84:04.08,SKIN&MUCOUS MEMBR-ANTIFUNGAL,CLOTRIMAZOLE,CR VAG,2%,CLOTRIMADERM 2% VAG CR,00812374,TAR,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit,Open Benefit
